date,airline,flightNo,togo,originTime,departTime,type,state,reason
20170701,터키항공,TK91,IST(아타튀르크),00:00,00:03,여객,출발,
20170701,대한항공,KE213,SFO(샌프란시스코),00:00,00:00,화물,출발,
20170701,에미레이트항공,EK323,DXB(두바이),00:05,00:09,여객,출발,
20170701,홍콩익스프레스,UO3627,HKG(홍콩),00:05,00:06,여객,출발,
20170701,에어재팬화물항공,NQ8480,OKA(오키나와),00:05,00:11,화물,출발,
20170701,대한항공,KE277,GDL(과달라하라),00:05,00:05,화물,출발,
20170701,싱가폴항공,SQ007,SIN(싱가포르),00:35,00:38,여객,출발,
20170701,에티하드,EY873,AUH(아부다비 국제공항),00:55,01:05,여객,출발,
20170701,네덜란드항공,KL856,AMS(암스테르담),00:55,00:57,여객,출발,
20170701,폴라에어카고 월드와이드,PO214,CVG(신시내티),01:00,01:08,화물,출발,
20170701,타이에어아시아엑스,XJ703,DMK(방콕(돈므앙)),01:05,01:21,여객,출발,
20170701,아시아나항공,OZ987,PVG(푸동),01:05,01:24,화물,출발,
20170701,카타르항공,QR859,DOH(도하),01:20,01:22,여객,출발,
20170701,몽골항공,OM308,ULN(부얀트 우카(울란바타르)),01:35,02:19,여객,출발,
20170701,독일화물항공,LH8387,FRA(프랑크푸르트),02:05,02:02,화물,출발,
20170701,대한항공,KE249,JFK(뉴욕),02:10,01:57,화물,출발,
20170701,팔익스프레스,2P2483,TAG(),02:30,:,여객,,에 의한 
20170701,웨스턴글로벌항공,KD1530,ANC(앵커리지),02:30,03:17,,출발,
20170701,팔익스프레스,2P2483,TAG(),02:30,02:48,여객,출발,
20170701,대한항공,KE541,OSL(오슬로),02:35,02:50,화물,출발,
20170701,카고룩스화물항공,CV734,LUX(룩셈부르크 핀델 공항),03:55,10:55,화물,지연,연결-항공기에 의한 지연
20170701,카타르항공,QR8981,DOH(도하),04:15,09:38,화물,지연,연결-항공기에 의한 지연
20170701,홍콩익스프레스,UO615,HKG(홍콩),04:25,06:49,여객,지연,연결-승무원연결에 의한 지연
20170701,중국화운항공,CK258,PVG(푸동),05:10,05:30,화물,출발,
20170701,폴라에어카고 월드와이드,PO969,HKG(홍콩),05:15,05:18,화물,출발,
20170701,폴라에어카고 월드와이드,PO735,HKG(홍콩),05:35,05:47,화물,출발,
20170701,아시아나항공,OZ805A,GMP(김포),06:30,06:32,,출발,
20170701,홍콩익스프레스,UO3681,HKG(홍콩),06:45,12:09,여객,지연,연결-항공기에 의한 지연
20170701,필리핀항공,PR489,KLO(칼리보),06:50,06:52,여객,출발,
20170701,에어인천,KJ231,YNT(연대),06:55,07:04,화물,출발,
20170701,필리핀에어아시아,Z2037,KLO(칼리보),06:55,07:02,여객,출발,
20170701,비엣제트 항공,VJ879,DAD(다낭),07:00,07:13,여객,출발,
20170701,티웨이항공,TW3011,PUS(김해),07:00,07:14,,출발,
20170701,칼리타화물항공,K42827,LAX(로스앤젤레스),07:00,09:15,화물,지연,연결-항공기에 의한 지연
20170701,진에어,LJ221,FUK(후쿠오카),07:05,08:29,여객,지연,정비-엔진에 의한 지연
20170701,제주항공,7C1304,KIX(간사이),07:10,07:23,여객,출발,
20170701,제주항공,7C1162,NRT(나리타),07:10,07:28,여객,출발,
20170701,장영항공(長榮),BR149,TPE(타이완 타오위안 국제 공항),07:10,07:29,여객,출발,
20170701,비엣제트 항공,VJ925,HPH(카트비),07:15,07:26,여객,출발,
20170701,이스타항공,ZE605,NRT(나리타),07:20,07:47,여객,출발,
20170701,아시아나항공,OZ731,SGN(떤선녀엇(호찌민)),07:20,07:36,여객,출발,
20170701,진에어,LJ201,NRT(나리타),07:25,07:54,여객,출발,
20170701,티웨이항공,TW295,HSG(사가),07:25,07:41,여객,출발,
20170701,진에어,LJ021,CEB(),07:30,07:43,여객,출발,
20170701,대한항공,KE529,FRA(프랑크푸르트),07:30,09:53,화물,지연,연결-화물연결에 의한 지연
