date,airline,flightNo,togo,originTime,departTime,type,state,reason
20190101,아시아나항공,OZ242,SEA(시애틀),00:05,00:25,화물,출발,
20190101,에티하드,EY873,AUH(아부다비 국제공항),00:15,00:09,여객,출발,
20190101,타이에어아시아엑스,XJ703,DMK(방콕(돈므앙)),00:20,00:27,여객,출발,
20190101,아틀라스화물항공,5Y537,PVG(푸동),00:20,00:39,화물,출발,
20190101,터키항공,TK91,IST(아타튀르크),00:30,00:30,여객,출발,
20190101,카타르항공,QR859,DOH(도하),00:35,00:35,여객,출발,
20190101,에티오피안항공,ET673,ADD(아디스아바바),00:45,00:53,여객,출발,
20190101,폴라에어카고 월드와이드,PO947,HKG(홍콩),00:50,01:04,화물,출발,
20190101,네덜란드항공,KL856,AMS(암스테르담),00:55,01:02,여객,출발,
20190101,에어아시아 엑스,D7509,KUL(쿠알라룸푸르),01:00,01:13,여객,출발,
20190101,아시아나항공,OZ987,PVG(푸동),01:05,01:15,화물,출발,
20190101,에어브리지카고,RU139,SVO(셰레메티예보(모스크바)),01:05,01:17,화물,출발,
20190101,비엣제트 항공,VJ875,DAD(다낭),01:15,01:26,여객,출발,
20190101,비엣제트 항공,VJ975,PQC(푸꾸옥),01:45,03:35,여객,지연,환자에 의한 지연
20190101,비엣제트 항공,VJ839,CXR(깜라인(냐짱)),01:50,02:01,여객,출발,
20190101,대한항공,KE335,PVG(푸동),01:55,02:04,화물,출발,
20190101,칼리타화물항공,K42827,LAX(로스앤젤레스),02:00,03:11,화물,지연,화물탑재에 의한 지연
20190101,팔익스프레스,2P2483,TAG(팡라로),02:30,02:32,여객,출발,
20190101,세부퍼시픽항공,5J187,MNL(마닐라),02:35,03:06,여객,출발,
20190101,폴라에어카고 월드와이드,PO769,HKG(홍콩),03:20,03:43,화물,출발,
20190101,중국화운항공,CK258,PVG(푸동),03:30,03:18,화물,출발,
20190101,칼리타화물항공,K42542,ANC(앵커리지),04:20,04:57,화물,출발,
20190101,아틀라스화물항공,5Y2688,JFK(뉴욕),04:25,22:39,화물,지연,연결-항공기에 의한 지연
20190101,폴라에어카고 월드와이드,PO997,PVG(푸동),05:00,05:53,화물,출발,
20190101,제주항공,7C2201,BKK(수안나폼(방콕)),06:15,07:06,여객,출발,
20190101,베트남항공,VN441,CXR(깜라인(냐짱)),06:15,06:41,여객,출발,
20190101,비엣제트 항공,VJ881,DAD(다낭),06:15,07:32,여객,지연,연결-항공기에 의한 지연
20190101,비엣제트 항공,VJ837,CXR(깜라인(냐짱)),06:20,07:17,여객,출발,
20190101,팬퍼시픽항공,8Y601,CEB(),06:25,06:37,여객,출발,
20190101,비엣제트 항공,VJ963,HAN(노이바이(하노이)),06:25,06:39,여객,출발,
20190101,티웨이항공,TW671,KHH(가오슝),06:30,07:30,여객,지연,연결-항공기에 의한 지연
20190101,아시아나항공,OZ8533,PUS(김해),06:30,06:45,여객,출발,
20190101,비엣제트 항공,VJ865,SGN(떤선녀엇(호찌민)),06:45,07:20,여객,출발,
20190101,대한항공,KE1496,GMP(김포),06:45,07:01,,출발,
20190101,진에어,LJ221,FUK(후쿠오카),06:50,07:15,여객,출발,
20190101,이스타항공,ZE633,OKA(오키나와),06:50,07:13,여객,출발,
20190101,팬퍼시픽항공,8Y701,KLO(칼리보),06:50,06:57,여객,출발,
20190101,홍콩항공,HX647,HKG(홍콩),06:50,07:03,여객,출발,
20190101,제주항공,7C1582,KOJ(가고시마),06:50,07:11,여객,출발,
20190101,필리핀에어아시아,Z2037,KLO(칼리보),06:55,06:51,여객,출발,
20190101,장영항공(長榮),BR149,TPE(타이완 타오위안 국제 공항),07:00,07:26,여객,출발,
20190101,제주항공,7C1304,KIX(간사이),07:00,07:28,여객,출발,
20190101,티웨이항공,TW205,NRT(나리타),07:00,07:50,여객,출발,
20190101,스카이앙코르항공,ZA212,REP(씨엠립),07:00,07:23,여객,출발,
20190101,비엣제트 항공,VJ879,DAD(다낭),07:00,07:59,여객,출발,
20190101,에어서울,RS762,KIX(간사이),07:15,07:52,여객,출발,
20190101,비엣제트 항공,VJ925,HPH(카트비),07:15,07:46,여객,출발,
20190101,티웨이항공,TW297,OIT(오이타),07:20,07:42,여객,출발,
20190101,진에어,LJ261,KKJ(기타규슈),07:20,07:48,여객,출발,
20190101,티웨이항공,TW237,NGO(나고야),07:25,07:36,여객,출발,
20190101,이스타항공,ZE621,CTS(삿포로),07:25,07:44,여객,출발,
20190101,중국동방항공,MU5050,YNT(연대),07:25,07:38,여객,출발,
20190101,제주항공,7C1100,NRT(나리타),07:25,07:40,여객,출발,
20190101,에어서울,RS726,KMJ(구마모토),07:25,08:02,여객,출발,
20190101,진에어,LJ201,NRT(나리타),07:30,08:05,여객,출발,
20190101,필리핀항공,PR485,CEB(),07:30,07:35,여객,출발,
20190101,피치항공,MM012,KIX(간사이),07:30,07:58,여객,출발,
20190101,아시아나항공,OZ731,SGN(떤선녀엇(호찌민)),07:30,07:54,여객,출발,
20190101,제주항공,7C1408,FUK(후쿠오카),07:35,07:56,여객,출발,
20190101,대한항공,KE1411,TAE(대구),07:35,08:17,여객,지연,제방빙작업에 의한 지연
20190101,아시아나항공,OZ701,MNL(마닐라),07:35,08:07,여객,출발,
20190101,에어마카오,NX825,MFM(마카오),07:40,08:03,여객,출발,
20190101,진에어,LJ077,DAD(다낭),07:40,09:18,여객,지연,정비-기체에 의한 지연
20190101,티웨이항공,TW125,DAD(다낭),07:45,08:11,여객,출발,
20190101,티웨이항공,TW201,NRT(나리타),07:45,08:18,여객,출발,
20190101,진에어,LJ063,BKI(코타키나발루),07:50,08:18,여객,출발,
20190101,세부퍼시픽항공,5J181,KLO(칼리보),07:55,08:16,여객,출발,
20190101,대한항공,KE621,MNL(마닐라),07:55,08:24,여객,출발,
20190101,티웨이항공,TW281,KIX(간사이),07:55,08:12,여객,출발,
20190101,에어서울,RS722,NGS(나가사키),07:55,08:10,여객,출발,
20190101,필리핀항공,PR489,KLO(칼리보),08:00,08:13,여객,출발,
20190101,대한항공,KE787,FUK(후쿠오카),08:00,08:26,여객,출발,
20190101,진에어,LJ211,KIX(간사이),08:00,08:21,여객,출발,
20190101,대한항공,KE747,OKJ(오카야마),08:05,08:15,여객,출발,
20190101,아시아나항공,OZ112,KIX(간사이),08:05,08:50,여객,출발,
20190101,대한항공,KE479,HAN(노이바이(하노이)),08:05,08:57,여객,출발,
20190101,제주항공,7C1102,NRT(나리타),08:10,08:24,여객,출발,
20190101,필리핀항공,PR467,MNL(마닐라),08:10,08:20,여객,출발,
20190101,아시아나항공,OZ122,NGO(나고야),08:10,08:28,여객,출발,
20190101,대한항공,KE827,SZX(선전(심천)),08:15,08:35,여객,출발,
20190101,아시아나항공,OZ727,HAN(노이바이(하노이)),08:20,08:41,여객,출발,
20190101,아시아나항공,OZ331,PEK(베이징),08:20,08:30,여객,출발,
20190101,제주항공,7C8401,TAO(청도),08:20,08:27,여객,출발,
20190101,대한항공,KE603,HKG(홍콩),08:20,08:43,여객,출발,
20190101,대한항공,KE1401,PUS(김해),08:25,08:40,여객,출발,
20190101,중국동방항공,MU2044,TAO(청도),08:30,08:38,여객,출발,
20190101,아시아나항공,OZ353,CKG(충칭),08:30,08:47,여객,출발,
20190101,진에어,LJ021,CEB(),08:30,08:59,여객,출발,
20190101,아시아나항공,OZ795,FRA(프랑크푸르트),08:30,09:50,화물,지연,화물탑재에 의한 지연
20190101,아시아나항공,OZ369,CAN(광저우),08:30,08:52,여객,출발,
20190101,진에어,LJ231,CTS(삿포로),08:35,08:48,여객,출발,
20190101,대한항공,KE893,PVG(푸동),08:35,09:03,여객,출발,
20190101,이스타항공,ZE601,NRT(나리타),08:40,09:09,여객,출발,
20190101,대한항공,KE785,KOJ(가고시마),08:45,09:00,여객,출발,
20190101,캐세이퍼시픽항공,CX415,HKG(홍콩),08:45,09:32,여객,출발,
