date,airline,flightNo,togo,originTime,departTime,type,state,reason
20191001,에어마카오,NX825,MFM(마카오),00:00,00:19,여객,출발,
20191001,청도항공,QW9902,TAO(청도),00:05,00:07,여객,출발,
20191001,아틀라스화물항공,5Y9468,HAN(노이바이(하노이)),00:05,00:04,화물,출발,
20191001,산동항공,SC8072,TAO(청도),00:05,00:03,여객,출발,
20191001,아시아나항공,OZ284,SFO(샌프란시스코),00:05,00:16,화물,출발,
20191001,아시아나항공,OZ242,SEA(시애틀),00:05,00:01,화물,출발,
20191001,서던화물항공,9S947,HKG(홍콩),00:05,02:44,화물,지연,기상-태풍에 의한 지연
20191001,싱가폴항공,SQ603,SIN(싱가포르),00:05,00:06,여객,출발,
20191001,에미레이트항공,EK323,DXB(두바이),00:05,00:35,여객,출발,
20191001,폴라에어카고 월드와이드,PO715,PVG(푸동),00:20,00:41,화물,출발,
20191001,제주항공,7C2107,HKG(홍콩),00:30,00:38,여객,출발,
20191001,오로라항공,HZ5485,VVO(블라디보스톡),00:40,01:08,여객,출발,
20191001,세부퍼시픽항공,5J187,MNL(마닐라),00:45,01:47,여객,지연,연결-항공기에 의한 지연
20191001,웨스턴글로벌항공,KD3351,ANC(앵커리지),00:55,03:25,,지연,연료부족에 의한 지연
20191001,에티하드,EY873,AUH(아부다비 국제공항),00:55,01:26,여객,출발,
20191001,네덜란드항공,KL856,AMS(암스테르담),00:55,01:15,여객,출발,
20191001,대한항공,KE313,HKG(홍콩),00:55,01:03,화물,출발,
20191001,아시아나항공,OZ331,PEK(베이징),01:00,01:23,여객,출발,
20191001,타이항공,TG635,BKK(수안나폼(방콕)),01:00,01:20,여객,출발,
20191001,제주항공,7C2003,MFM(마카오),01:00,01:17,여객,출발,
20191001,에어브리지카고,RU139,SVO(셰레메티예보(모스크바)),01:00,02:31,화물,지연,연결-항공기에 의한 지연
20191001,아시아나항공,OZ987,PVG(푸동),01:05,01:10,화물,출발,
20191001,에티오피안항공,ET673,ADD(아디스아바바),01:05,01:05,여객,출발,
20191001,타이에어아시아엑스,XJ703,DMK(방콕(돈므앙)),01:05,01:13,여객,출발,
20191001,카타르항공,QR859,DOH(도하),01:15,01:25,여객,출발,
20191001,대한항공,KE473,MLE(말레),01:20,02:00,여객,출발,
20191001,비엣제트 항공,VJ875,DAD(다낭),01:20,01:37,여객,출발,
20191001,러시아항공,SU253,SVO(셰레메티예보(모스크바)),01:45,02:09,여객,출발,
20191001,비엣제트 항공,VJ975,PQC(푸꾸옥),01:45,02:19,여객,출발,
20191001,대한항공,KE335,PVG(푸동),01:45,01:53,화물,출발,
20191001,중화항공,CI163D,TPE(타이완 타오위안 국제 공항),01:45,02:11,여객,출발,
20191001,비엣제트 항공,VJ839,CXR(깜라인(냐짱)),01:50,03:00,여객,지연,연결-항공기에 의한 지연
20191001,독일화물항공,LH8385,FRA(프랑크푸르트),02:05,01:56,화물,출발,
20191001,피치항공,MM702,CTS(삿포로),02:40,02:50,여객,출발,
20191001,대한항공,KE595,ZAZ(사라고사),03:25,03:38,화물,출발,
20191001,중국화운항공,CK258,PVG(푸동),04:00,04:32,화물,출발,
20191001,폴라에어카고 월드와이드,PO225,CVG(신시내티),04:35,:,화물,취소,기상-태풍에 의한 취소
20191001,칼리타화물항공,K4232,ANC(앵커리지),04:45,04:51,화물,출발,
20191001,폴라에어카고 월드와이드,PO997,PVG(푸동),05:00,05:29,화물,출발,
20191001,폴라에어카고 월드와이드,PO969,HKG(홍콩),05:15,05:37,화물,출발,
20191001,대한항공,KE541,FRA(프랑크푸르트),05:30,05:48,화물,출발,
20191001,타이에어아시아엑스,XJ705,DMK(방콕(돈므앙)),05:50,06:04,여객,출발,
20191001,팬퍼시픽항공,8Y705,KLO(칼리보),06:10,:,여객,취소,에 의한 취소
20191001,필리핀에어아시아,Z2037,KLO(칼리보),06:15,06:18,여객,출발,
20191001,팬퍼시픽항공,8Y601,CEB(),06:15,06:46,여객,출발,
20191001,비엣제트 항공,VJ837,CXR(깜라인(냐짱)),06:15,06:54,여객,출발,
20191001,비엣제트 항공,VJ881,DAD(다낭),06:15,06:34,여객,출발,
20191001,베트남항공,VN441,CXR(깜라인(냐짱)),06:20,06:28,여객,출발,
20191001,팬퍼시픽항공,8Y701,KLO(칼리보),06:20,06:56,여객,출발,
20191001,제주항공,7C5164,VVO(블라디보스톡),06:20,06:42,여객,출발,
20191001,제주항공,7C3100,GUM(괌),06:25,06:44,여객,출발,
20191001,비엣제트 항공,VJ963,HAN(노이바이(하노이)),06:25,07:21,여객,출발,
20191001,제주항공,7C2201,BKK(수안나폼(방콕)),06:30,07:13,여객,출발,
20191001,아시아나항공,OZ8533,PUS(김해),06:30,06:39,여객,출발,
20191001,제주항공,7C1408,FUK(후쿠오카),06:30,06:47,여객,출발,
20191001,티웨이항공,TW103,HKT(푸껫),06:45,07:33,여객,출발,
20191001,비엣제트 항공,VJ865,SGN(떤선녀엇(호찌민)),06:45,07:55,여객,지연,기상에 의한 지연
20191001,장영항공(長榮),BR149,TPE(타이완 타오위안 국제 공항),06:50,07:17,여객,출발,
20191001,홍콩항공,HX647,HKG(홍콩),06:55,07:19,여객,출발,
20191001,티웨이항공,TW237,NGO(나고야),06:55,07:00,여객,출발,
20191001,비엣제트 항공,VJ879,DAD(다낭),07:00,10:49,여객,지연,연결-항공기에 의한 지연
20191001,티웨이항공,TW671,KHH(가오슝),07:00,07:11,여객,출발,
20191001,진에어,LJ201,NRT(나리타),07:10,07:31,여객,출발,
20191001,제주항공,7C1304,KIX(간사이),07:10,07:35,여객,출발,
20191001,비엣제트 항공,VJ925,HPH(카트비),07:15,08:13,여객,출발,
20191001,아시아나항공,OZ731,SGN(떤선녀엇(호찌민)),07:20,07:37,여객,출발,
20191001,진에어,LJ077,DAD(다낭),07:20,07:53,여객,출발,
20191001,피치항공,MM012,KIX(간사이),07:30,09:35,여객,지연,연결-항공기에 의한 지연
20191001,진에어,LJ021,CEB(),07:30,07:49,여객,출발,
20191001,대한항공,KE747,OKJ(오카야마),07:30,07:51,여객,출발,
20191001,티웨이항공,TW125,DAD(다낭),07:45,09:39,여객,지연,승객하기에 의한 지연
20191001,티웨이항공,TW201,NRT(나리타),07:45,08:00,여객,출발,
20191001,중국동방항공,MU5050,YNT(연대),07:45,07:54,여객,출발,
20191001,아시아나항공,OZ701,MNL(마닐라),07:45,08:10,여객,출발,
20191001,진에어,LJ081,TPE(타이완 타오위안 국제 공항),07:50,08:17,여객,출발,
20191001,티웨이항공,TW9301,GUM(괌),07:50,09:06,여객,지연,보안검색에 의한 지연
20191001,대한항공,KE621,MNL(마닐라),07:50,08:04,여객,출발,
20191001,세부퍼시픽항공,5J181,KLO(칼리보),07:55,07:59,여객,출발,
20191001,아시아나항공,OZ112,KIX(간사이),07:55,08:02,여객,출발,
20191001,대한항공,KE787,FUK(후쿠오카),08:00,08:23,여객,출발,
20191001,이스타항공,ZE601,NRT(나리타),08:00,08:10,여객,출발,
20191001,티웨이항공,TW281,KIX(간사이),08:00,08:49,여객,출발,
20191001,아시아나항공,OZ7131,TPE(타이완 타오위안 국제 공항),08:00,08:24,여객,출발,
20191001,대한항공,KE845,TAO(청도),08:00,08:19,여객,출발,
20191001,대한항공,KE809,CGO(정저우),08:00,08:22,여객,출발,
20191001,대한항공,KE831,SHE(심양),08:05,08:26,여객,출발,
20191001,대한항공,KE479,HAN(노이바이(하노이)),08:10,08:35,여객,출발,
20191001,대한항공,KE603,HKG(홍콩),08:10,08:43,여객,출발,
20191001,필리핀항공,PR467,MNL(마닐라),08:10,08:07,여객,출발,
20191001,아시아나항공,OZ122,NGO(나고야),08:15,08:28,여객,출발,
20191001,진에어,LJ231,CTS(삿포로),08:20,08:44,여객,출발,
20191001,제주항공,7C8401,TAO(청도),08:20,08:37,여객,출발,
20191001,아시아나항공,OZ727,HAN(노이바이(하노이)),08:20,09:31,여객,지연,연결-항공기에 의한 지연
20191001,필리핀항공,PR489,KLO(칼리보),08:25,08:28,여객,출발,
20191001,대한항공,KE693D,TPE(타이완 타오위안 국제 공항),08:25,08:51,여객,출발,
20191001,대한항공,KE1401,PUS(김해),08:25,08:37,여객,출발,
20191001,대한항공,KE9595,BCN(바르셀로나),08:30,09:53,화물,지연,연결-화물연결에 의한 지연
20191001,대한항공,KE893,PVG(푸동),08:30,08:49,여객,출발,
20191001,필리핀항공,PR485,CEB(),08:30,08:31,여객,출발,
20191001,아시아나항공,OZ795,FRA(프랑크푸르트),08:30,09:45,화물,지연,연결-항공기에 의한 지연
20191001,중국동방항공,MU2044,TAO(청도),08:30,08:33,여객,출발,
20191001,이스타항공,ZE641,FUK(후쿠오카),08:35,08:46,여객,출발,
20191001,아시아나항공,OZ353,CKG(충칭),08:35,08:54,여객,출발,
20191001,대한항공,KE827,SZX(선전(심천)),08:40,09:04,여객,출발,
20191001,대한항공,KE813,HFE(허페이),08:40,09:15,여객,출발,
20191001,아시아나항공,OZ369,CAN(광저우),08:40,08:59,여객,출발,
20191001,캐세이퍼시픽항공,CX415,HKG(홍콩),08:40,08:45,여객,출발,
20191001,산동항공,SC4620,TAO(청도),08:45,08:42,여객,출발,
20191001,아시아나항공,OZ132,FUK(후쿠오카),08:45,08:56,여객,출발,
20191001,이스타항공,ZE611,KIX(간사이),08:45,09:14,여객,출발,
20191001,대한항공,KE865,CAN(광저우),08:50,09:22,여객,출발,
20191001,대한항공,KE881,WUH(우한),08:50,09:06,여객,출발,
20191001,중국동방항공,MU5052,PVG(푸동),08:55,09:09,여객,출발,
20191001,아시아나항공,OZ327,TSN(천진),08:55,09:20,여객,출발,
20191001,아시아나항공,OZ721,HKG(홍콩),09:00,09:51,여객,출발,
20191001,싱가폴항공,SQ607,SIN(싱가포르),09:00,09:42,여객,출발,
20191001,아시아나항공,OZ174,CTS(삿포로),09:00,09:10,여객,출발,
20191001,아시아나항공,OZ351,YNJ(연길),09:00,10:16,여객,지연,기상-시정에 의한 지연
20191001,아시아나항공,OZ309,WEH(위해),09:00,09:17,여객,출발,
20191001,대한항공,KE823,MDG(목단강),09:05,09:48,여객,출발,
20191001,아시아나항공,OZ301,DLC(대련),09:05,09:12,여객,출발,
20191001,대한항공,KE681,SGN(떤선녀엇(호찌민)),09:05,09:58,여객,출발,
20191001,제주항공,7C2601,TPE(타이완 타오위안 국제 공항),09:05,09:26,여객,출발,
20191001,아시아나항공,OZ7553,DAD(다낭),09:05,09:37,여객,출발,
20191001,프랑스항공,AF267,CDG(파리),09:05,10:00,여객,출발,
20191001,아시아나항공,OZ317,TAO(청도),09:05,09:41,여객,출발,
20191001,이스타항공,ZE931,HKG(홍콩),09:10,09:29,여객,출발,
20191001,캐세이퍼시픽항공,CX421,HKG(홍콩),09:10,09:47,여객,출발,
20191001,에어서울,RS753,HIJ(히로시마),09:10,09:25,여객,출발,
20191001,대한항공,KE805,TSN(천진),09:15,09:35,여객,출발,
20191001,대한항공,KE657,BKK(수안나폼(방콕)),09:15,09:54,여객,출발,
20191001,대한항공,KE807,XIY(시안),09:15,10:08,여객,출발,
20191001,아시아나항공,OZ303,CGQ(장춘),09:20,09:56,여객,출발,
20191001,대한항공,KE035,ATL(애틀랜타),09:20,09:49,여객,출발,
20191001,진에어,LJ645,GUM(괌),09:30,09:42,여객,출발,
20191001,제주항공,7C3402,SPN(사이판),09:30,09:53,여객,출발,
20191001,진에어,LJ113,HKG(홍콩),09:30,10:06,여객,출발,
20191001,대한항공,KE073,YYZ(토론토),09:35,09:59,여객,출발,
20191001,대한항공,KE723,KIX(간사이),09:35,09:55,여객,출발,
20191001,대한항공,KE891,YNJ(연길),09:35,10:12,여객,출발,
