date,airline,flightNo,togo,originTime,departTime,type,state,reason
20181001,산동항공,SC8096,TAO(청도),00:05,00:01,여객,출발,
20181001,아시아나항공,OZ9871,PVG(푸동),00:05,00:06,화물,출발,
20181001,에미레이트항공,EK323,DXB(두바이),00:10,00:09,여객,출발,
20181001,아시아나항공,OZ248,ATL(애틀랜타),00:20,00:45,화물,출발,
20181001,산동항공,SC4708,YNT(연대),00:25,00:38,여객,출발,
20181001,싱가폴항공,SQ007,SIN(싱가포르),00:35,00:47,여객,출발,
20181001,피치항공,MM808,HND(하네다),00:35,03:16,여객,지연,연결-항공기에 의한 지연
20181001,대한항공,KE2923,AER(소치),00:40,00:49,,출발,
20181001,야쿠티아항공,R3506,YKS(야쿠츠크),00:40,00:56,여객,출발,
20181001,카타르항공,QR859,DOH(도하),00:45,00:41,여객,출발,
20181001,네덜란드항공,KL856,AMS(암스테르담),00:55,01:09,여객,출발,
20181001,에티하드,EY873,AUH(아부다비 국제공항),00:55,:,여객,,에 의한 
20181001,에티하드,EY873,AUH(아부다비 국제공항),01:00,01:14,여객,출발,
20181001,타이에어아시아엑스,XJ703,DMK(방콕(돈므앙)),01:05,01:11,여객,출발,
20181001,에티오피안항공,ET673,ADD(아디스아바바),01:05,01:17,여객,출발,
20181001,대한항공,KE249,JFK(뉴욕),01:45,01:50,화물,출발,
20181001,비엣제트 항공,VJ839,CXR(깜라인(냐짱)),01:50,01:45,여객,출발,
20181001,에어캐나다,AC2312,QPG(파야레바),02:00,02:21,,출발,
20181001,폴라에어카고 월드와이드,PO237,HKG(홍콩),02:00,02:06,화물,출발,
20181001,오로라항공,HZ5435,VVO(블라디보스톡),02:15,02:11,여객,출발,
20181001,대한항공,KE2929,AER(소치),02:50,03:03,,출발,
20181001,세부퍼시픽항공,5J187,MNL(마닐라),03:05,03:23,여객,출발,
20181001,대한항공,KE8551,NRT(나리타),04:30,04:35,화물,출발,
20181001,제주항공,7C1606,NGO(나고야),06:15,06:34,여객,출발,
20181001,비엣제트 항공,VJ881,DAD(다낭),06:15,06:47,여객,출발,
20181001,제주항공,7C1304,KIX(간사이),06:15,06:39,여객,출발,
20181001,팬퍼시픽항공,8Y601,CEB(),06:15,06:09,여객,출발,
20181001,진에어,LJ209,NRT(나리타),06:20,06:53,여객,출발,
20181001,베트남항공,VN441,CXR(깜라인(냐짱)),06:20,06:28,여객,출발,
20181001,팬퍼시픽항공,8Y605,CEB(),06:20,06:31,여객,출발,
20181001,비엣제트 항공,VJ963,HAN(노이바이(하노이)),06:25,06:36,여객,출발,
20181001,아시아나항공,OZ8533,PUS(김해),06:30,06:50,여객,출발,
20181001,제주항공,7C1704,MYJ(마쓰야마),06:30,06:46,여객,출발,
20181001,제주항공,7C1408,FUK(후쿠오카),06:30,06:55,여객,출발,
20181001,홍콩항공,HX647,HKG(홍콩),06:45,06:51,여객,출발,
20181001,비엣제트 항공,VJ865,SGN(떤선녀엇(호찌민)),06:45,07:11,여객,출발,
20181001,비엣제트 항공,VJ879,DAD(다낭),07:00,07:56,여객,출발,
20181001,대한항공,KE721D,KIX(간사이),07:00,07:26,여객,출발,
20181001,아시아나항공,OZ1783,HND(하네다),07:00,07:09,여객,출발,
20181001,진에어,LJ261,KKJ(기타규슈),07:10,07:22,여객,출발,
20181001,장영항공(長榮),BR149,TPE(타이완 타오위안 국제 공항),07:10,07:20,여객,출발,
20181001,제주항공,7C2201,BKK(수안나폼(방콕)),07:10,07:24,여객,출발,
20181001,진에어,LJ221,FUK(후쿠오카),07:15,07:42,여객,출발,
20181001,비엣제트 항공,VJ925,HPH(카트비),07:15,07:45,여객,출발,
20181001,아시아나항공,OZ731,SGN(떤선녀엇(호찌민)),07:20,08:04,여객,출발,
20181001,진에어,LJ077,DAD(다낭),07:20,07:40,여객,출발,
20181001,티웨이항공,TW297,OIT(오이타),07:20,08:33,여객,지연,연결-항공기에 의한 지연
20181001,티웨이항공,TW125,DAD(다낭),07:25,07:34,여객,출발,
20181001,티웨이항공,TW669,RMQ(타이중),07:25,07:37,여객,출발,
20181001,진에어,LJ201,NRT(나리타),07:25,07:44,여객,출발,
20181001,대한항공,KE751D,NGO(나고야),07:25,07:48,여객,출발,
20181001,에어서울,RS762,KIX(간사이),07:25,08:31,여객,지연,연결-항공기에 의한 지연
20181001,피치항공,MM012,KIX(간사이),07:30,07:58,여객,출발,
20181001,대한항공,KE1411,TAE(대구),07:30,07:52,여객,출발,
20181001,진에어,LJ645,GUM(괌),07:30,08:11,여객,출발,
20181001,대한항공,KE705D,NRT(나리타),07:35,08:06,여객,출발,
20181001,이스타항공,ZE621,CTS(삿포로),07:40,07:53,여객,출발,
20181001,아시아나항공,OZ701,MNL(마닐라),07:45,08:09,여객,출발,
20181001,중국동방항공,MU5050,YNT(연대),07:45,07:50,여객,출발,
20181001,티웨이항공,TW201,NRT(나리타),07:45,10:08,여객,지연,연결-항공기에 의한 지연
20181001,진에어,LJ211,KIX(간사이),07:50,08:41,여객,출발,
20181001,진에어,LJ081,TPE(타이완 타오위안 국제 공항),07:50,08:13,여객,출발,
20181001,티웨이항공,TW299,FUK(후쿠오카),07:50,09:24,여객,지연,연결-항공기에 의한 지연
20181001,에어마카오,NX825,MFM(마카오),07:55,08:01,여객,출발,
20181001,아시아나항공,OZ112,KIX(간사이),07:55,08:27,여객,출발,
20181001,대한항공,KE747,OKJ(오카야마),08:00,08:24,여객,출발,
20181001,아시아나항공,OZ158,KMI(미야자키),08:00,08:15,여객,출발,
20181001,에어마카오,NX825,MFM(마카오),08:00,:,여객,,에 의한 
20181001,대한항공,KE809,CGO(정저우),08:00,08:39,여객,출발,
20181001,대한항공,KE787,FUK(후쿠오카),08:00,08:29,여객,출발,
20181001,대한항공,KE621,MNL(마닐라),08:00,08:30,여객,출발,
20181001,이스타항공,ZE601,NRT(나리타),08:00,08:17,여객,출발,
20181001,티웨이항공,TW281,KIX(간사이),08:00,08:20,여객,출발,
20181001,대한항공,KE845,TAO(청도),08:05,08:31,여객,출발,
20181001,대한항공,KE831,SHE(심양),08:05,08:43,여객,출발,
20181001,이스타항공,ZE881,TPE(타이완 타오위안 국제 공항),08:05,08:21,여객,출발,
20181001,대한항공,KE603,HKG(홍콩),08:10,08:37,여객,출발,
20181001,대한항공,KE479,HAN(노이바이(하노이)),08:10,08:33,여객,출발,
20181001,필리핀항공,PR467,MNL(마닐라),08:10,08:26,여객,출발,
20181001,아시아나항공,OZ122,NGO(나고야),08:15,08:35,여객,출발,
20181001,아시아나항공,OZ327,TSN(천진),08:15,08:28,여객,출발,
20181001,진에어,LJ231,CTS(삿포로),08:20,08:38,여객,출발,
20181001,제주항공,7C8401,TAO(청도),08:20,08:47,여객,출발,
