date,airline,flightNo,togo,originTime,departTime,type,state,reason
20190601,청도항공,QW9902,TAO(청도),00:05,00:17,여객,출발,
20190601,아시아나항공,OZ909,ORD(시카고),00:05,00:21,화물,출발,
20190601,폴라에어카고 월드와이드,PO214,CVG(신시내티),00:05,00:08,화물,출발,
20190601,에어재팬화물항공,NQ8480,OKA(오키나와),00:05,00:15,화물,출발,
20190601,베트남항공,VN407,SGN(떤선녀엇(호찌민)),00:05,00:13,여객,출발,
20190601,웨스턴글로벌항공,KD2986,ANC(앵커리지),00:05,01:23,화물,지연,화물탑재에 의한 지연
20190601,에미레이트항공,EK323,DXB(두바이),00:05,00:05,여객,출발,
20190601,티웨이항공,TW163,HAN(노이바이(하노이)),00:05,00:03,여객,출발,
20190601,티웨이항공,TW157,CXR(깜라인(냐짱)),00:05,00:19,여객,출발,
20190601,싱가폴항공,SQ603,SIN(싱가포르),00:05,00:00,여객,출발,
20190601,아시아나항공,OZ951,HAN(노이바이(하노이)),00:05,00:10,화물,출발,
20190601,말레이시아항공,MH039,KUL(쿠알라룸푸르),00:10,00:23,여객,출발,
20190601,카타르항공,QR8981,DOH(도하),00:30,00:46,화물,출발,
20190601,필리핀에어아시아,Z2889,MNL(마닐라),00:35,01:10,여객,출발,
20190601,오로라항공,HZ5485,VVO(블라디보스톡),00:40,00:40,여객,출발,
20190601,세부퍼시픽항공,5J187,MNL(마닐라),00:45,01:37,여객,출발,
20190601,네덜란드항공,KL856,AMS(암스테르담),00:55,01:08,여객,출발,
20190601,에티하드,EY873,AUH(아부다비 국제공항),01:00,01:12,여객,출발,
20190601,에티오피안항공,ET673,ADD(아디스아바바),01:05,01:21,여객,출발,
20190601,아시아나항공,OZ987,PVG(푸동),01:05,05:33,화물,지연,연결-항공기에 의한 지연
20190601,타이에어아시아엑스,XJ703,DMK(방콕(돈므앙)),01:05,01:31,여객,출발,
20190601,폴라에어카고 월드와이드,PO715,PVG(푸동),01:10,01:26,화물,출발,
20190601,카타르항공,QR859,DOH(도하),01:15,01:16,여객,출발,
20190601,대한항공,KE249,JFK(뉴욕),01:40,01:46,화물,출발,
20190601,비엣제트 항공,VJ975,PQC(푸꾸옥),01:45,01:51,여객,출발,
20190601,비엣제트 항공,VJ839,CXR(깜라인(냐짱)),01:50,01:58,여객,출발,
20190601,독일화물항공,LH8390,FRA(프랑크푸르트),02:00,01:54,화물,출발,
20190601,독일화물항공,LH8387,FRA(프랑크푸르트),02:05,02:07,화물,출발,
20190601,피치항공,MM702,CTS(삿포로),02:40,03:04,여객,출발,
20190601,아틀라스화물항공,5Y545,WUX(수난 슈오팡 국제공항),02:40,02:48,화물,출발,
20190601,카고룩스화물항공,CV7345,LUX(룩셈부르크 핀델 공항),03:55,07:42,화물,지연,연결-항공기에 의한 지연
20190601,아시아나항공,OZ955,HAN(노이바이(하노이)),04:50,06:14,화물,지연,연결-항공기에 의한 지연
20190601,중국화운항공,CK258,PVG(푸동),04:55,05:01,화물,출발,
20190601,폴라에어카고 월드와이드,PO969,HKG(홍콩),05:15,05:45,화물,출발,
20190601,폴라에어카고 월드와이드,PO735,HKG(홍콩),05:35,21:00,화물,출발,
20190601,제주항공,7C1600,NGO(나고야),05:55,06:05,여객,출발,
20190601,티웨이항공,TW3001,GMP(김포),06:00,07:44,,지연,정비-엔진에 의한 지연
20190601,팬퍼시픽항공,8Y705,KLO(칼리보),06:10,06:48,여객,출발,
20190601,비엣제트 항공,VJ881,DAD(다낭),06:15,07:08,여객,출발,
20190601,팬퍼시픽항공,8Y601,CEB(),06:15,06:59,여객,출발,
20190601,비엣제트 항공,VJ837,CXR(깜라인(냐짱)),06:15,06:38,여객,출발,
20190601,필리핀에어아시아,Z2037,KLO(칼리보),06:15,07:53,여객,지연,연결-항공기에 의한 지연
20190601,팬퍼시픽항공,8Y701,KLO(칼리보),06:20,07:20,여객,지연,연결-항공기에 의한 지연
20190601,베트남항공,VN441,CXR(깜라인(냐짱)),06:20,06:45,여객,출발,
20190601,에티오피안항공,ET3618,HKG(홍콩),06:25,08:37,화물,지연,연결-항공기에 의한 지연
20190601,비엣제트 항공,VJ963,HAN(노이바이(하노이)),06:25,06:52,여객,출발,
20190601,아시아나항공,OZ8533,PUS(김해),06:30,06:41,여객,출발,
20190601,제주항공,7C1408,FUK(후쿠오카),06:30,06:50,여객,출발,
20190601,제주항공,7C2201,BKK(수안나폼(방콕)),06:30,06:55,여객,출발,
20190601,비엣제트 항공,VJ865,SGN(떤선녀엇(호찌민)),06:45,07:01,여객,출발,
20190601,제주항공,7C1904,CTS(삿포로),06:50,07:13,여객,출발,
20190601,장영항공(長榮),BR149,TPE(타이완 타오위안 국제 공항),06:50,07:06,여객,출발,
20190601,홍콩항공,HX647,HKG(홍콩),06:55,07:12,여객,출발,
20190601,티웨이항공,TW303,GUM(괌),06:55,07:18,여객,출발,
20190601,제주항공,7C1166,NRT(나리타),07:00,07:22,여객,출발,
20190601,비엣제트 항공,VJ879,DAD(다낭),07:00,07:24,여객,출발,
20190601,티웨이항공,TW671,KHH(가오슝),07:00,07:16,여객,출발,
20190601,진에어,LJ221,FUK(후쿠오카),07:05,07:35,여객,출발,
20190601,이스타항공,ZE605,NRT(나리타),07:05,07:27,여객,출발,
20190601,진에어,LJ261,KKJ(기타규슈),07:10,07:29,여객,출발,
20190601,제주항공,7C1304,KIX(간사이),07:10,07:33,여객,출발,
20190601,에어서울,RS711,KIX(간사이),07:15,07:37,여객,출발,
20190601,비엣제트 항공,VJ925,HPH(카트비),07:15,07:30,여객,출발,
20190601,진에어,LJ077,DAD(다낭),07:20,08:22,여객,지연,에 의한 지연
20190601,진에어,LJ201,NRT(나리타),07:25,08:04,여객,출발,
20190601,티웨이항공,TW125,DAD(다낭),07:25,07:49,여객,출발,
20190601,티웨이항공,TW297,OIT(오이타),07:25,07:40,여객,출발,
20190601,피치항공,MM012,KIX(간사이),07:30,07:47,여객,출발,
20190601,대한항공,KE541,FRA(프랑크푸르트),07:30,09:07,화물,지연,연결-화물연결에 의한 지연
20190601,대한항공,KE747,OKJ(오카야마),07:30,07:51,여객,출발,
20190601,에어인천,KJ231,YNT(연대),07:30,12:21,화물,지연,연결-화물연결에 의한 지연
20190601,진에어,LJ021,CEB(),07:30,07:58,여객,출발,
20190601,아시아나항공,OZ731,SGN(떤선녀엇(호찌민)),07:35,08:02,여객,출발,
20190601,이스타항공,ZE621,CTS(삿포로),07:40,08:07,여객,출발,
20190601,폴라에어카고 월드와이드,PO225,CVG(신시내티),07:45,07:55,화물,출발,
20190601,티웨이항공,TW201,NRT(나리타),07:45,08:16,여객,출발,
20190601,중국동방항공,MU5050,YNT(연대),07:45,08:05,여객,출발,
20190601,진에어,LJ211,KIX(간사이),07:50,08:10,여객,출발,
20190601,진에어,LJ081,TPE(타이완 타오위안 국제 공항),07:50,08:16,여객,출발,
20190601,대한항공,KE621,MNL(마닐라),07:50,08:25,여객,출발,
20190601,세부퍼시픽항공,5J181,KLO(칼리보),07:55,09:28,여객,지연,연결-항공기에 의한 지연
20190601,아시아나항공,OZ112,KIX(간사이),07:55,08:13,여객,출발,
20190601,대한항공,KE809,CGO(정저우),08:00,08:18,여객,출발,
20190601,이스타항공,ZE601,NRT(나리타),08:00,08:21,여객,출발,
20190601,대한항공,KE845,TAO(청도),08:00,08:39,여객,출발,
20190601,티웨이항공,TW281,KIX(간사이),08:00,08:18,여객,출발,
20190601,대한항공,KE787,FUK(후쿠오카),08:00,09:52,여객,지연,정비-항공전자에 의한 지연
20190601,대한항공,KE831,SHE(심양),08:05,08:35,여객,출발,
20190601,아시아나항공,OZ701,MNL(마닐라),08:05,08:32,여객,출발,
20190601,대한항공,KE479,HAN(노이바이(하노이)),08:10,08:30,여객,출발,
20190601,대한항공,KE603,HKG(홍콩),08:10,08:28,여객,출발,
