date,airline,flightNo,togo,originTime,departTime,type,state,reason
20171201,에미레이트항공,EK323,DXB(두바이),00:05,00:08,여객,출발,
20171201,대한항공,KE261,SEA(시애틀),00:05,00:04,화물,출발,
20171201,말레이시아항공,MH039,KUL(쿠알라룸푸르),00:10,00:22,여객,출발,
20171201,에어재팬화물항공,NQ8480,OKA(오키나와),00:15,00:40,화물,출발,
20171201,에티하드,EY873,AUH(아부다비 국제공항),00:15,00:11,여객,출발,
20171201,타이에어아시아엑스,XJ703,DMK(방콕(돈므앙)),00:20,00:25,여객,출발,
20171201,싱가폴항공,SQ007,SIN(싱가포르),00:25,00:33,여객,출발,
20171201,터키항공,TK91,IST(아타튀르크),00:40,00:57,여객,출발,
20171201,카타르항공,QR859,DOH(도하),00:50,00:42,여객,출발,
20171201,네덜란드항공,KL856,AMS(암스테르담),00:55,00:52,여객,출발,
20171201,델타항공,DL9931,PVG(푸동),01:00,01:16,,출발,
20171201,아시아나항공,OZ987,PVG(푸동),01:05,01:19,화물,출발,
20171201,폴라에어카고 월드와이드,PO717,PVG(푸동),01:10,01:45,화물,출발,
20171201,폴라에어카고 월드와이드,PO7970,HKG(홍콩),01:15,01:32,화물,출발,
20171201,에어부산,BX3691,CAN(광저우),01:30,01:30,,출발,
20171201,에어브리지카고,RU492,SVO(셰레메티예보(모스크바)),01:50,02:02,화물,출발,
20171201,대한항공,KE335,PVG(푸동),02:05,01:59,화물,출발,
20171201,독일화물항공,LH8385,FRA(프랑크푸르트),02:10,02:11,화물,출발,
20171201,제주항공,7C062M,CAN(광저우),02:30,03:00,,출발,
20171201,팔익스프레스,2P2483,TAG(),02:30,02:30,여객,출발,
20171201,세부퍼시픽항공,5J187,MNL(마닐라),02:30,02:43,여객,출발,
20171201,대한항공,KE595,ZAZ(사라고사),03:00,03:16,화물,출발,
20171201,터키항공,TK6495,IST(아타튀르크),03:35,06:12,화물,지연,연결-항공기에 의한 지연
20171201,아시아나항공,OZ198,NRT(나리타),04:00,04:18,화물,출발,
20171201,중국화운항공,CK258,PVG(푸동),04:20,06:16,화물,지연,연결-항공기에 의한 지연
20171201,홍콩익스프레스,UO615,HKG(홍콩),04:55,05:10,여객,출발,
20171201,폴라에어카고 월드와이드,PO927,HKG(홍콩),05:05,06:18,화물,지연,연결-항공기에 의한 지연
20171201,폴라에어카고 월드와이드,PO225,CVG(신시내티),05:30,05:44,화물,출발,
20171201,아시아나항공,OZ851A,PUS(김해),06:10,06:28,,출발,
20171201,비엣제트 항공,VJ881,DAD(다낭),06:15,06:25,여객,출발,
20171201,팬퍼시픽항공,8Y705,KLO(칼리보),06:20,06:43,여객,출발,
20171201,비엣제트 항공,VJ963,HAN(노이바이(하노이)),06:25,07:04,여객,출발,
20171201,홍콩항공,HX627,HKG(홍콩),06:30,06:50,여객,출발,
20171201,비엣제트 항공,VJ879,DAD(다낭),06:45,07:12,여객,출발,
20171201,팬퍼시픽항공,8Y701,KLO(칼리보),06:45,07:08,여객,출발,
20171201,비엣제트 항공,VJ865,SGN(떤선녀엇(호찌민)),06:45,07:17,여객,출발,
20171201,필리핀에어아시아,Z2037,KLO(칼리보),06:55,07:01,여객,출발,
20171201,장영항공(長榮),BR149,TPE(타이완 타오위안 국제 공항),07:00,07:24,여객,출발,
20171201,제주항공,7C1304,KIX(간사이),07:00,07:15,여객,출발,
20171201,진에어,LJ221,FUK(후쿠오카),07:05,07:20,여객,출발,
20171201,에어인천,KJ231,YNT(연대),07:05,07:28,화물,출발,
20171201,에어서울,RS762,KIX(간사이),07:05,07:22,여객,출발,
20171201,비엣제트 항공,VJ925,HPH(카트비),07:15,07:39,여객,출발,
20171201,티웨이항공,TW297,OIT(오이타),07:20,07:30,여객,출발,
20171201,이스타항공,ZE621,CTS(삿포로),07:25,07:36,여객,출발,
20171201,필리핀항공,PR485,CEB(),07:30,07:51,여객,출발,
20171201,아시아나항공,OZ731,SGN(떤선녀엇(호찌민)),07:30,07:48,여객,출발,
20171201,피치항공,MM012,KIX(간사이),07:30,07:58,여객,출발,
20171201,티웨이항공,TW607,TAO(청도),07:30,07:45,여객,출발,
20171201,진에어,LJ261,KKJ(기타규슈),07:30,07:42,여객,출발,
20171201,제주항공,7C1408,FUK(후쿠오카),07:35,07:47,여객,출발,
20171201,진에어,LJ201,NRT(나리타),07:35,08:18,여객,출발,
20171201,진에어,LJ077,DAD(다낭),07:40,08:01,여객,출발,
