date,airline,flightNo,togo,originTime,departTime,type,state,reason
20170901,에어재팬화물항공,NQ8480,OKA(오키나와),00:05,00:20,화물,출발,
20170901,싱가폴항공,SQ603,SIN(싱가포르),00:05,00:06,여객,출발,
20170901,에미레이트항공,EK323,DXB(두바이),00:05,00:00,여객,출발,
20170901,대한항공,KE857,PEK(베이징),00:10,00:13,여객,출발,
20170901,싱가폴항공,SQ007,SIN(싱가포르),00:35,00:36,여객,출발,
20170901,카타르항공,QR859,DOH(도하),00:45,00:53,여객,출발,
20170901,에티하드,EY873,AUH(아부다비 국제공항),00:55,01:01,여객,출발,
20170901,네덜란드항공,KL856,AMS(암스테르담),00:55,00:59,여객,출발,
20170901,타이에어아시아엑스,XJ703,DMK(방콕(돈므앙)),01:05,01:10,여객,출발,
20170901,아시아나항공,OZ987,PVG(푸동),01:05,02:02,화물,출발,
20170901,폴라에어카고 월드와이드,PO717,PVG(푸동),01:10,01:25,화물,출발,
20170901,독일화물항공,LH8387,FRA(프랑크푸르트),01:50,01:49,화물,출발,
20170901,에어브리지카고,RU492,SVO(셰레메티예보(모스크바)),01:50,01:38,화물,출발,
20170901,제주항공,7C061M,CAN(광저우),02:00,02:09,,출발,
20170901,대한항공,KE335,PVG(푸동),02:10,02:58,화물,출발,
20170901,팔익스프레스,2P2483,TAG(),02:45,02:47,여객,출발,
20170901,폴라에어카고 월드와이드,PO751,SZX(선전(심천)),03:05,03:18,화물,출발,
20170901,대한항공,KE595,ZAZ(사라고사),03:30,03:42,화물,출발,
20170901,터키항공,TK6495,IST(아타튀르크),03:35,03:53,화물,출발,
20170901,홍콩익스프레스,UO615,HKG(홍콩),04:25,04:54,여객,출발,
20170901,폴라에어카고 월드와이드,PO225,CVG(신시내티),04:45,04:57,화물,출발,
20170901,중국화운항공,CK258,PVG(푸동),05:10,15:45,화물,지연,연결-항공기에 의한 지연
20170901,대한항공,KE1466,GMP(김포),05:20,05:56,,지연,연결-항공기에 의한 지연
20170901,폴라에어카고 월드와이드,PO927,HKG(홍콩),05:30,05:45,화물,출발,
20170901,아시아나항공,OZ805A,GMP(김포),05:45,05:58,,출발,
20170901,,N543GL,PVG(푸동),06:00,06:09,,출발,
20170901,아시아나항공,OZ803A,GMP(김포),06:20,06:22,,출발,
20170901,비엣제트 항공,VJ963,HAN(노이바이(하노이)),06:25,07:20,여객,출발,
20170901,팬퍼시픽항공,8Y701,KLO(칼리보),06:30,06:58,여객,출발,
20170901,홍콩익스프레스,UO3681,HKG(홍콩),06:45,06:52,여객,출발,
20170901,비엣제트 항공,VJ925,HPH(카트비),06:45,07:22,여객,출발,
20170901,에어인천,KJ231,YNT(연대),06:55,07:11,화물,출발,
20170901,필리핀에어아시아,Z2037,KLO(칼리보),06:55,07:02,여객,출발,
20170901,홍콩익스프레스,UO3643,HKG(홍콩),06:55,07:13,여객,출발,
20170901,비엣제트 항공,VJ879,DAD(다낭),07:00,07:29,여객,출발,
20170901,진에어,LJ221,FUK(후쿠오카),07:05,07:25,여객,출발,
20170901,제주항공,7C1304,KIX(간사이),07:10,07:27,여객,출발,
20170901,장영항공(長榮),BR149,TPE(타이완 타오위안 국제 공항),07:10,07:18,여객,출발,
20170901,아시아나항공,OZ731,SGN(떤선녀엇(호찌민)),07:20,07:41,여객,출발,
20170901,진에어,LJ201,NRT(나리타),07:25,07:46,여객,출발,
20170901,이스타항공,ZE643,FUK(후쿠오카),07:25,08:25,여객,지연,연결-항공기에 의한 지연
20170901,에어서울,RS722,NGS(나가사키),07:25,07:31,여객,출발,
20170901,티웨이항공,TW125,DAD(다낭),07:30,07:48,여객,출발,
20170901,티웨이항공,TW9271,OKA(오키나와),07:30,08:04,여객,출발,
20170901,진에어,LJ021,CEB(),07:30,07:52,여객,출발,
20170901,대한항공,KE529,FRA(프랑크푸르트),07:30,09:02,화물,지연,연결-항공기에 의한 지연
20170901,피치항공,MM012,KIX(간사이),07:30,07:35,여객,출발,
20170901,이스타항공,ZE621,CTS(삿포로),07:40,07:50,여객,출발,
